gender,height,weight,age
male,204.4,76.9,54
female,165.1,70.1,48
male,187.3,90.8,36
female,156.9,72.5,35
female,167.0,65.6,36
male,192.4,98.5,42
female,172.6,61.7,23
female,164.5,70.9,36
male,193.9,76.6,22
male,179.3,79.0,60
female,158.2,78.2,45
female,161.4,70.2,30
male,196.7,89.9,58
male,201.7,76.5,33
male,194.8,74.4,27
male,176.6,74.2,38
male,192.6,86.1,18
female,159.7,68.8,33
male,194.1,79.3,59
female,158.3,69.2,23
female,166.8,80.0,56
male,186.8,85.6,34
male,204.7,73.9,59
male,202.7,60.6,46
female,159.1,61.5,44
male,194.4,77.9,32
female,157.3,73.6,38
male,194.1,91.9,25
female,173.9,68.1,42
male,179.0,77.6,50
male,185.9,82.2,53
female,160.0,70.8,58
female,167.3,56.5,39
male,198.0,103.5,24
male,185.7,84.8,47
male,189.9,86.5,42
male,199.9,71.2,34
female,166.8,79.9,23
female,166.6,65.1,42
male,177.4,80.9,46
female,160.5,56.1,54
female,163.0,56.0,40
male,186.8,101.0,23
female,164.2,56.6,28
female,152.3,67.8,38
female,162.7,60.0,54
male,183.4,91.1,58
male,184.1,89.1,60
female,167.0,67.3,42
male,188.0,92.1,26
male,195.4,86.9,35
male,189.6,82.7,47
female,162.0,82.3,20
male,186.4,79.8,42
male,201.3,94.4,51
female,164.6,63.9,56
female,177.4,60.2,55
male,197.9,81.3,36
female,168.6,72.1,30
male,176.4,88.8,52
female,164.4,81.1,58
female,170.4,79.5,19
female,173.7,78.0,36
female,166.6,71.5,36
male,186.1,78.6,28
male,193.3,86.6,33
male,196.3,72.0,60
female,168.5,65.1,45
male,192.1,84.4,33
male,189.3,84.8,59
male,195.5,75.0,26
female,156.9,80.6,28
male,179.4,102.3,18
female,172.3,58.5,41
female,167.7,71.4,54
female,165.5,68.7,18
male,187.9,68.2,19
male,192.4,75.9,44
female,171.6,71.8,60
female,171.4,81.1,21
male,201.5,92.2,59
male,184.9,89.5,32
female,173.4,64.9,42
male,188.8,82.1,54
male,182.4,78.3,50
male,187.9,70.3,53
male,200.6,97.1,47
female,160.3,62.8,23
male,188.7,83.7,41
female,160.2,77.5,24
male,188.1,67.6,25
female,160.7,84.9,42
female,155.5,92.6,26
male,179.9,81.3,23
male,194.6,77.8,35
female,166.9,69.1,31
male,190.4,80.7,57
male,191.8,75.7,57
female,170.8,64.7,28
male,190.7,72.0,58
male,181.7,85.2,35
male,179.1,78.6,46
male,188.7,92.7,48
male,189.6,66.0,30
male,189.9,82.0,57
female,166.5,74.1,21
male,200.4,86.7,36
female,166.1,88.4,30
male,182.0,77.2,19
male,191.4,75.4,29
female,165.4,72.2,39
male,185.8,98.3,42
male,190.0,105.1,53
male,185.8,77.0,42
female,166.4,76.5,18
male,175.7,88.1,46
male,185.7,77.8,18
female,160.3,66.9,41
male,176.2,70.9,20
female,162.9,71.1,28
male,192.9,95.2,55
female,173.5,76.9,38
female,163.5,95.1,38
male,182.7,88.3,30
female,149.5,71.6,58
male,197.1,72.1,32
male,197.3,85.6,51
female,149.9,65.9,58
male,192.0,95.4,42
female,158.2,60.0,50
male,182.9,91.9,39
female,163.7,73.0,52
female,166.5,71.6,24
male,190.5,93.4,32
female,169.4,83.2,43
female,166.2,70.2,42
male,190.1,72.0,59
female,158.0,75.3,39
male,198.8,75.1,38
female,153.2,63.5,59
female,165.1,82.2,18
female,167.9,63.7,24
female,166.9,65.9,24
male,189.2,80.9,34
female,163.5,74.2,59
female,172.2,82.2,35
female,173.2,71.7,31
female,162.7,66.4,37
male,186.6,70.6,43
male,199.8,96.0,60
female,161.7,60.2,57
male,176.8,95.0,19
female,159.1,66.5,47
female,167.9,77.9,43
male,193.3,79.8,55
male,189.6,82.8,18
male,193.6,90.4,43
female,157.4,54.9,48
male,190.3,87.6,52
female,161.2,83.1,33
female,159.6,75.3,45
male,195.4,82.7,23
female,162.9,61.8,37
male,188.3,101.4,49
female,172.2,69.2,24
female,178.8,74.1,26
female,158.4,76.4,27
male,176.8,104.2,55
male,193.4,88.7,38
male,193.5,73.7,20
female,174.9,72.4,19
male,193.7,74.5,43
male,190.4,76.3,57
female,165.8,77.0,53
male,179.1,95.5,30
female,171.7,70.2,43
male,186.3,81.9,18
male,191.3,88.2,29
male,190.4,91.3,31
female,165.8,70.3,60
male,186.8,91.1,57
female,162.2,76.0,19
female,166.8,70.5,43
male,187.3,80.7,34
female,158.9,69.3,41
female,164.6,76.0,23
male,183.0,75.5,57
male,194.2,97.4,35
male,199.6,101.7,51
female,170.0,70.6,19
female,163.3,64.8,44
male,201.5,81.1,42
male,193.5,83.7,37
female,165.5,67.3,39
male,190.3,86.9,27
male,183.2,104.9,41
male,191.7,85.1,25
female,173.1,67.9,53
female,164.7,62.2,47
male,192.9,92.7,24
male,194.4,70.4,60
female,180.3,70.9,30
male,193.9,85.0,19
female,167.4,65.0,56
female,168.0,70.9,27
male,188.5,77.7,48
female,169.2,61.8,53
male,193.1,85.2,33
female,160.2,67.8,25
male,180.4,75.3,23
male,186.8,83.4,47
female,157.1,73.4,43
male,170.2,82.6,28
male,197.0,85.2,52
male,191.9,99.8,23
female,175.3,65.8,33
female,177.2,65.6,49
female,168.4,65.5,53
female,157.0,62.1,46
female,168.6,67.0,33
male,182.3,99.7,40
female,163.2,65.4,35
male,182.7,97.7,20
male,191.2,93.1,33
male,194.5,66.2,43
female,162.7,64.4,22
female,159.2,58.8,18
female,162.6,68.8,28
male,182.9,91.0,59
female,172.8,69.5,34
male,191.0,85.8,23
female,154.3,84.5,35
female,168.7,66.5,23
male,186.8,87.1,45
female,164.6,83.0,18
male,193.6,67.3,40
female,173.2,64.6,21
male,189.9,80.2,23
male,191.2,92.2,18
male,197.2,77.4,24
female,162.3,70.3,22
female,170.4,66.9,38
female,158.3,63.5,22
female,154.2,59.7,33
female,163.8,59.0,34
male,191.4,75.7,50
male,192.7,84.8,58
male,193.5,84.6,19
female,164.2,54.5,48
female,167.8,65.1,49
female,170.6,75.6,48
female,173.0,76.0,28
female,171.5,66.0,55
male,189.4,77.5,23
male,197.0,83.2,40
male,198.7,106.9,38
male,191.2,88.8,51
female,153.0,61.3,19
female,168.5,79.6,25
male,194.7,74.2,49
male,199.2,86.1,52
female,165.4,55.1,19
male,188.1,75.3,45
male,191.8,90.8,56
female,166.1,77.9,27
male,187.3,102.5,48
female,166.1,78.0,27
female,166.5,79.2,24
male,190.3,70.7,43
female,169.4,57.1,54
female,160.8,61.7,28
male,187.1,87.8,56
male,191.3,82.0,57
male,190.4,81.9,28
female,150.7,73.6,51
male,190.1,88.4,27
male,189.3,69.6,25
female,169.8,82.1,26
male,195.5,71.2,34
female,160.4,69.9,42
male,186.5,79.4,25
female,168.2,69.0,43
female,154.2,58.4,52
female,161.3,67.2,32
male,194.7,62.8,33
male,175.1,77.7,21
female,166.7,80.5,36
female,166.2,61.5,56
male,191.8,101.4,31
female,158.7,66.8,41
female,167.6,74.0,57
female,158.2,64.0,44
male,196.0,78.7,56
male,194.3,82.3,27
male,179.2,89.4,49
female,164.3,68.4,29
female,160.2,77.4,21
female,165.5,62.7,42
female,157.8,72.7,48
male,189.4,100.4,60
male,197.2,97.4,55
male,200.4,89.8,41
male,190.9,92.2,20
female,170.0,70.1,46
male,189.3,67.9,21
female,167.4,78.9,18
male,184.2,79.9,29
female,168.2,68.1,24
male,195.2,84.7,55
male,181.0,89.5,34
female,160.0,89.7,52
female,166.4,72.4,60
female,164.3,51.9,31
female,163.9,63.6,53
male,201.6,74.7,33
female,160.7,68.9,23
male,198.0,82.7,21
male,196.8,92.0,27
female,172.3,90.0,51
female,164.6,80.7,30
female,165.8,74.9,18
male,187.6,68.3,42
male,189.4,80.7,57
male,202.0,88.0,24
male,184.5,89.2,31
female,156.2,58.3,42
female,170.3,73.6,33
male,193.9,84.0,60
female,160.4,77.3,52
male,197.6,64.5,51
male,188.1,83.2,39
female,170.1,76.8,44
male,180.1,79.0,55
female,160.9,74.6,34
female,162.2,79.5,60
male,180.4,70.1,32
female,177.1,61.2,31
female,174.7,82.2,25
female,166.8,86.1,32
male,193.6,86.2,40
male,197.4,74.7,26
male,188.2,70.5,60
female,167.0,81.2,20
male,189.1,91.2,25
male,183.7,71.8,29
male,198.3,94.5,46
male,185.7,88.9,44
male,196.0,89.4,54
male,186.0,108.5,47
female,159.5,72.6,26
female,169.5,76.6,30
male,181.8,79.8,29
male,199.6,80.0,57
male,187.7,92.3,52
female,155.5,65.0,34
female,158.5,65.8,36
male,191.3,84.2,49
female,175.0,60.3,56
male,183.2,99.2,46
female,167.6,49.7,52
male,171.7,87.0,46
male,193.8,65.7,22
male,184.9,87.5,46
female,165.5,77.0,48
male,182.1,81.4,18
male,189.0,78.3,47
female,166.4,67.6,59
female,160.7,58.2,59
female,169.5,74.5,26
female,168.2,65.2,19
male,179.1,72.2,46
female,169.0,72.7,24
female,161.1,72.2,21
female,180.1,83.2,59
male,198.3,95.9,53
female,168.0,61.1,42
male,200.2,66.5,22
female,165.5,62.3,41
female,168.7,67.5,37
female,159.0,71.8,36
male,190.7,95.5,36
male,186.2,84.0,27
male,172.9,81.2,57
male,189.3,78.5,25
female,168.3,82.0,58
female,163.8,65.4,38
female,167.6,68.3,26
male,186.5,100.7,21
male,190.7,96.5,29
female,163.6,73.9,36
male,186.2,70.2,29
male,191.3,80.9,31
male,185.6,62.8,18
female,162.3,68.7,20
female,157.7,59.7,56
female,173.2,54.2,57
female,165.3,61.7,35
female,168.3,77.5,38
male,191.9,86.6,43
male,183.3,82.3,55
male,195.5,64.3,18
female,168.5,79.7,49
female,166.8,72.4,49
male,191.6,85.3,33
male,191.3,96.3,36
female,162.8,56.1,21
male,174.4,76.7,53
male,202.1,79.9,48
male,198.9,93.0,41
female,167.8,68.9,40
female,160.9,63.6,45
male,193.1,91.4,41
female,162.7,51.4,60
male,203.6,74.2,40
male,185.9,74.5,51
female,157.8,62.4,47
male,200.4,85.1,55
female,154.6,81.2,35
male,204.3,84.6,23
male,187.4,79.6,27
female,171.4,70.7,29
female,173.6,74.2,36
female,169.2,68.1,50
female,168.1,57.4,31
male,199.5,81.4,50
female,176.4,66.7,40
male,184.5,85.5,29
male,186.4,80.7,29
male,182.6,80.5,51
male,191.8,73.8,41
female,172.1,68.6,53
female,162.4,80.1,37
male,195.8,105.8,43
male,197.0,72.7,56
male,182.1,93.3,20
female,170.2,69.7,50
female,168.8,72.9,55
female,158.3,69.9,57
male,200.4,74.5,54
female,165.1,68.3,40
female,160.1,81.9,37
male,182.2,92.8,29
female,164.7,69.8,22
female,162.4,84.5,56
male,189.8,95.7,46
male,182.1,85.9,35
male,193.0,73.9,19
male,190.5,98.7,51
female,153.1,79.6,28
male,201.7,87.4,56
female,173.8,62.4,39
male,178.0,80.3,27
male,190.9,91.4,53
female,167.3,66.3,55
male,186.1,79.2,30
male,187.2,88.7,59
female,170.1,62.0,36
male,192.3,73.3,43
male,174.7,94.3,58
male,188.7,78.5,49
male,188.8,91.9,48
female,171.6,59.1,35
female,163.5,66.8,43
female,162.6,62.1,40
male,178.1,83.1,26
female,171.9,83.9,58
female,168.1,90.1,23
female,163.6,69.7,58
female,163.0,64.3,31
male,169.5,74.0,41
male,183.0,86.9,58
male,202.9,83.2,41
male,192.4,99.5,53
male,191.5,98.9,42
male,193.8,65.5,48
male,182.5,84.4,46
male,198.2,109.6,59
male,185.2,90.2,54
female,156.5,75.6,28
male,195.7,68.0,26
female,165.0,58.5,32
female,170.4,67.6,28
male,186.0,97.0,40
male,191.0,83.9,24
male,186.3,97.8,50
female,167.0,66.9,58
female,165.6,64.9,55
female,163.6,67.5,50
female,162.0,74.6,58
female,158.8,70.9,47
male,187.9,85.2,22
male,193.0,80.7,45
female,162.3,68.4,25
male,177.9,77.3,58
female,169.8,60.1,40
male,193.7,84.9,36
female,162.9,87.2,25
female,167.4,62.1,33
male,199.0,99.6,40
male,183.7,94.8,42
female,165.7,78.6,53
male,179.9,66.6,31
male,194.8,99.1,28
female,159.7,67.3,59
male,193.5,80.8,59
female,172.0,66.8,19
male,182.6,68.5,41
female,162.9,67.4,19
female,169.1,84.0,18
male,203.0,88.4,57
female,159.3,78.8,58
male,186.1,81.9,55
female,149.8,73.5,41
female,161.1,60.3,59
male,193.0,89.5,58
female,164.8,64.9,33
female,155.9,72.5,53
male,201.7,98.9,25
female,156.5,65.9,25
female,165.7,69.7,28
male,180.7,101.2,51
female,165.2,59.0,29
female,172.6,76.8,26
female,164.9,58.4,55
male,188.4,99.5,34
male,192.4,82.7,52
female,167.1,71.0,32
female,173.1,81.1,51
female,172.1,69.6,37
male,183.1,79.1,54
male,172.3,61.4,57
male,192.2,101.6,40
female,158.3,74.1,38
female,161.6,84.8,33
female,155.0,65.7,39
male,186.9,81.2,46
female,170.0,60.3,53
female,168.4,53.3,36
male,196.6,85.3,29
male,191.4,91.9,56
female,169.3,78.4,37
female,161.3,71.6,26
female,159.8,74.6,20
female,166.6,63.0,20
male,189.5,98.2,59
female,164.1,79.3,52
female,172.5,63.6,22
male,181.9,74.7,49
female,169.0,76.1,43
male,192.6,96.9,36
female,155.6,74.7,46
female,169.3,69.8,48
male,187.2,91.1,41
male,184.9,87.3,22
male,198.2,84.9,33
female,176.5,56.5,57
female,179.2,75.9,21
female,163.1,55.6,20
female,163.2,61.9,31
male,191.3,89.0,44
female,170.8,79.2,56
male,187.5,104.1,23
male,193.5,95.8,19
male,190.2,74.0,39
male,184.6,84.5,59
male,181.0,83.9,58
male,185.3,84.6,27
male,191.2,99.3,32
male,186.7,95.3,34
female,163.2,63.8,31
male,181.2,92.2,54
female,170.6,76.7,40
female,162.4,66.8,27
female,153.9,76.3,47
male,193.3,72.5,42
male,172.6,107.1,28
male,188.4,73.7,36
male,205.3,91.1,40
male,187.8,91.9,25
female,167.5,71.2,50
female,172.6,73.0,44
male,189.7,70.1,54
male,182.7,82.8,43
female,160.2,69.0,29
male,190.0,71.3,47
male,195.3,90.4,23
female,170.9,66.6,20
male,201.0,88.2,57
female,161.6,68.0,34
female,163.2,71.0,32
female,158.7,62.7,34
female,167.3,69.0,24
female,164.3,65.4,60
female,171.5,62.1,23
male,177.6,71.7,22
female,168.8,62.9,43
male,200.7,71.7,44
male,179.7,68.1,38
female,168.4,66.2,59
male,192.3,95.5,30
female,168.8,74.3,53
female,167.2,69.8,21
female,156.6,69.1,22
male,182.8,86.4,56
female,165.7,58.8,20
male,188.5,70.2,35
female,158.4,78.6,45
female,161.1,73.5,41
female,158.6,63.1,40
female,157.8,73.4,39
male,192.7,89.6,48
female,171.2,72.4,26
female,163.5,69.3,57
female,158.0,79.0,49
female,167.0,65.3,22
female,174.1,85.6,38
female,167.5,62.8,35
male,190.3,98.1,43
male,179.0,72.0,41
female,159.0,76.6,24
female,163.3,61.2,50
male,200.6,101.9,46
male,181.7,94.3,53
female,162.5,72.3,49
female,173.3,67.1,29
male,189.2,76.6,23
male,186.0,74.2,48
male,197.7,83.9,43
female,173.8,68.9,34
male,174.8,84.0,60
male,201.7,79.7,27
male,195.9,91.9,27
female,170.6,75.3,40
male,190.2,98.4,22
male,194.4,101.4,51
male,177.0,90.3,33
male,187.5,81.4,57
male,192.3,94.9,35
female,170.8,77.2,35
male,192.0,78.8,32
female,174.8,73.6,49
female,159.4,88.8,22
female,162.5,73.1,27
male,192.5,72.7,48
male,189.1,94.5,53
male,192.3,88.8,34
female,166.7,76.2,19
male,190.8,78.9,46
female,167.8,79.2,31
male,184.4,68.3,39
female,160.7,87.9,39
male,190.0,84.8,54
female,162.4,56.7,23
male,189.5,80.4,38
male,189.9,97.6,33
male,191.6,77.5,48
male,181.2,97.5,36
male,197.2,89.1,55
male,185.9,70.6,28
female,162.8,75.6,51
male,193.3,82.2,34
male,175.5,85.5,20
male,182.2,102.9,60
female,159.9,66.8,37
male,184.7,88.1,42
female,162.9,75.5,38
female,158.5,67.5,52
male,187.0,95.5,21
male,185.3,83.5,33
male,184.5,92.1,40
male,178.2,82.0,45
male,200.2,63.5,25
female,163.4,64.6,37
male,189.6,90.0,25
female,171.8,66.5,37
female,173.8,70.2,46
female,168.7,72.0,54
male,195.0,70.1,19
female,165.8,66.7,58
male,182.4,84.1,32
female,168.4,86.6,25
female,163.4,78.5,38
female,157.6,81.5,37
male,192.0,79.4,21
male,190.8,61.2,31
female,158.0,69.5,60
female,173.7,60.2,35
male,177.8,87.6,46
male,179.7,98.5,50
female,165.1,66.4,44
female,162.8,82.8,56
male,193.8,89.3,19
female,174.1,78.0,48
male,194.9,89.1,40
female,169.4,74.7,42
female,170.1,82.8,27
male,188.2,96.9,48
male,189.0,96.5,23
female,170.2,64.3,18
male,195.3,76.2,50
male,195.2,84.8,25
male,190.5,73.2,36
female,168.4,74.7,59
male,186.3,77.3,36
male,194.9,76.0,40
female,162.1,72.9,18
male,187.5,86.1,35
female,153.7,62.3,48
female,167.7,67.5,53
female,161.5,73.5,47
male,182.2,77.0,20
male,205.0,88.1,20
female,167.7,55.5,26
female,166.0,80.2,35
male,187.3,77.1,35
female,170.3,66.5,58
female,162.3,69.6,57
male,194.0,91.3,52
male,193.7,88.1,31
male,179.2,100.0,25
female,162.9,76.3,23
male,202.9,89.9,40
female,165.5,81.5,48
male,193.2,71.9,30
male,186.3,103.7,47
female,156.6,74.8,27
male,190.2,80.0,55
female,164.8,76.3,32
male,184.2,98.7,27
female,167.2,72.3,48
male,197.0,90.2,45
male,196.1,82.9,28
male,197.7,76.4,20
female,172.2,56.9,28
male,199.7,112.9,36
female,146.5,76.2,36
male,209.3,97.2,38
male,191.9,67.3,20
male,190.9,72.6,31
male,202.0,83.1,38
male,195.1,79.5,23
male,188.6,75.2,39
male,193.1,86.2,39
female,167.3,78.4,53
male,189.0,91.0,55
female,168.8,77.6,31
female,167.0,68.6,25
female,173.4,86.1,19
male,191.0,66.2,29
male,198.2,69.7,44
male,188.3,63.8,49
female,169.0,73.3,36
female,167.5,58.6,28
female,175.1,77.3,21
female,162.6,73.3,47
female,167.1,72.0,56
female,162.7,79.7,53
male,195.0,71.2,51
female,175.5,65.5,37
female,152.9,78.4,58
male,193.0,94.6,33
male,193.2,78.3,45
male,193.9,84.6,45
female,163.9,72.9,30
male,194.7,78.9,57
female,160.8,75.5,28
female,173.0,57.5,47
female,164.4,40.5,39
female,174.8,53.9,56
female,159.7,67.2,54
male,189.5,87.1,38
male,195.3,82.7,40
male,198.5,86.0,21
female,175.8,64.4,19
female,156.1,72.6,60
male,187.3,83.8,19
male,184.8,89.2,34
female,175.5,71.8,18
female,165.6,62.4,26
female,160.6,70.3,38
female,166.7,79.2,41
female,172.2,74.7,34
male,184.2,99.1,33
male,189.2,65.3,32
male,180.9,78.6,55
female,164.0,66.2,34
male,185.9,93.8,56
female,161.8,70.7,51
male,197.5,82.0,42
female,166.2,66.4,27
female,162.0,68.2,47
male,193.9,92.8,54
female,166.2,78.7,29
male,191.0,79.8,40
male,196.0,75.7,53
female,169.9,77.8,39
female,169.2,65.2,24
male,185.0,84.9,49
male,189.0,72.5,31
male,193.3,89.5,42
female,165.3,76.4,18
male,206.4,90.9,21
male,195.3,79.3,45
female,174.3,58.6,22
female,170.6,71.3,30
female,170.1,61.1,21
female,162.3,76.8,54
female,163.6,76.7,24
male,207.9,75.9,37
female,167.2,61.2,41
female,162.8,68.1,47
female,168.9,70.8,27
male,198.4,69.3,27
male,186.4,66.3,26
female,165.6,62.0,21
female,156.0,74.7,20
male,192.7,84.0,51
male,184.9,88.7,38
female,162.7,64.4,52
male,187.4,74.3,36
female,163.9,70.6,20
female,161.5,73.1,27
male,188.2,73.8,50
male,190.8,95.8,47
female,169.1,61.6,42
female,160.6,65.9,33
male,200.2,87.5,49
female,166.8,62.0,54
female,169.9,86.9,46
male,185.6,81.3,29
male,193.5,98.3,59
female,164.7,77.6,31
female,170.1,71.9,55
female,165.0,63.8,57
male,181.9,108.2,26
male,189.3,92.4,54
male,186.6,87.9,27
female,163.8,80.0,39
female,158.7,65.7,55
male,187.3,83.6,20
female,168.7,70.8,33
female,165.5,74.6,32
male,188.4,96.7,45
female,164.5,76.2,31
female,175.0,74.6,40
female,153.1,64.8,25
female,179.6,72.7,18
male,196.5,97.7,57
female,169.8,59.3,19
male,182.2,72.1,28
female,165.8,69.9,50
male,190.6,73.0,54
male,173.3,88.5,58
female,169.4,80.3,20
male,189.8,87.8,29
male,185.5,79.5,30
female,167.0,79.1,34
male,195.9,83.1,51
female,164.5,71.6,47
female,153.5,65.2,40
male,196.1,89.8,37
male,194.7,92.1,57
male,187.0,79.5,48
female,162.7,74.5,34
female,158.9,71.1,35
male,188.3,74.2,26
male,194.0,83.2,54
male,183.6,73.8,18
female,159.9,85.8,51
male,191.9,68.7,57
female,155.8,65.1,55
female,175.0,74.6,21
male,193.6,79.9,30
female,164.4,69.3,40
female,165.7,68.8,56
female,161.1,56.5,48
male,196.5,84.0,53
female,162.1,81.1,19
male,197.2,96.2,30
male,197.9,87.0,36
female,166.2,78.5,58
male,195.8,83.8,18
female,173.1,67.0,22
male,184.0,59.7,36
female,166.7,69.1,26
female,157.7,78.3,33
male,187.1,91.9,56
male,201.3,82.1,26
female,161.3,74.7,55
male,187.9,77.8,56
female,167.9,67.9,49
female,164.1,82.0,31
female,158.9,72.2,22
female,162.5,76.4,33
male,182.1,70.9,38
female,166.7,67.8,45
male,195.1,71.7,34
male,188.1,83.7,53
male,195.1,75.2,43
male,202.7,68.8,32
female,164.5,81.6,45
female,164.1,75.8,52
female,167.6,82.2,43
male,186.5,83.3,50
male,198.2,74.9,43
male,183.4,80.1,26
male,187.7,82.8,26
male,174.5,85.4,40
female,167.7,67.2,24
male,186.8,80.9,36
male,198.5,98.1,36
male,184.2,89.7,56
male,195.5,86.2,25
female,163.9,83.1,25
female,160.7,80.8,57
female,162.1,65.8,35
female,159.6,64.3,58
male,191.6,87.2,46
female,171.1,68.2,50
male,194.1,67.8,48
female,165.8,77.4,55
male,177.1,94.4,54
female,166.8,77.6,23
female,169.1,57.7,26
male,171.1,83.0,38
male,200.7,91.6,52
female,165.0,84.3,35
female,176.5,59.7,56
female,154.5,65.1,25
female,161.2,67.6,60
female,166.4,79.6,26
female,165.1,60.7,55
female,165.2,84.6,25
female,167.6,83.1,42
male,191.1,75.7,26
female,159.3,70.8,29
male,178.9,83.7,20
male,200.5,76.2,19
female,174.8,67.4,24
female,166.7,66.0,31
male,201.1,95.5,21
male,192.8,87.0,19
female,165.8,74.8,48
male,188.0,80.8,30
male,190.2,80.4,21
male,197.5,100.9,36
female,167.4,74.3,50
female,153.0,62.4,31
female,180.2,62.0,51
female,170.5,75.9,42
male,195.8,77.8,28
male,192.5,81.7,23
female,151.0,71.8,45
male,189.0,87.4,47
male,175.1,81.7,22
female,173.0,64.3,54
female,168.1,54.4,44
female,173.1,77.6,22
female,159.8,65.6,45
male,180.7,80.0,32
female,162.6,61.1,30
female,165.3,78.3,25
female,156.9,80.3,30
female,167.5,54.1,34
male,185.5,87.9,48
male,189.2,81.3,34
female,172.5,59.3,37
female,157.2,72.7,37
female,161.5,75.5,38
male,188.5,79.3,40
male,178.8,86.6,38
male,184.8,86.6,56
female,168.0,67.5,39
female,168.7,68.7,24
male,188.1,86.1,45
male,200.4,91.9,41
male,182.3,81.2,34
female,156.4,95.1,41
female,160.6,64.8,26
male,199.0,78.0,24
male,178.2,80.6,47
male,188.7,89.0,29
female,167.5,74.2,57
male,195.0,65.4,40
male,183.9,79.0,33
female,153.1,68.3,24
female,166.8,62.0,43
female,160.4,69.5,34
male,179.4,96.1,57
female,159.1,69.3,25
male,198.6,93.6,29
male,195.8,75.2,56
female,163.5,74.7,46
female,167.5,77.4,34
female,168.9,78.0,44
male,185.5,75.1,39
male,191.3,71.2,44
male,189.0,81.7,35
female,165.7,76.2,39
female,166.2,68.4,47
male,187.3,85.8,21
female,169.9,76.8,30
male,195.2,93.6,32
female,169.4,77.9,36
male,185.3,88.6,44
male,191.2,66.5,36
male,193.6,84.4,18
male,194.3,80.0,31
female,161.9,63.9,21
male,200.1,80.0,30
male,192.2,91.6,32
female,163.3,81.3,23
male,193.7,80.8,52
female,155.3,65.5,55
male,176.9,83.7,57
female,167.7,65.6,49
female,179.1,68.3,23
male,196.7,114.4,59
male,189.0,88.9,32
female,158.6,64.6,24
female,167.4,90.4,39
female,162.4,76.9,44
female,151.3,76.3,54
female,162.7,64.6,49
female,164.4,52.7,53
female,168.6,68.7,40
female,157.5,78.9,42
male,198.2,89.2,40
male,187.7,92.5,19
female,159.4,67.8,26
female,171.6,82.9,20
male,188.6,74.9,45
male,186.3,85.8,20
female,154.7,68.3,25
female,171.3,72.2,41
female,163.4,68.0,29
female,165.6,67.9,31
male,205.2,88.3,38
male,183.6,71.8,24
female,158.4,70.1,34
male,179.4,76.2,31
male,188.8,102.5,52
male,191.1,81.1,60
male,190.0,83.4,47
male,203.9,86.2,41
female,167.2,71.4,40
male,196.7,75.9,31
female,149.0,63.8,23
male,190.0,85.1,55
male,196.8,84.1,44
female,159.9,71.6,47
male,193.7,78.6,56
male,202.9,85.0,40
male,173.0,83.1,29
female,169.0,73.2,60
female,162.9,60.4,35
female,157.8,61.8,33
female,171.8,84.3,40
male,178.2,83.2,26
female,154.2,71.3,47
female,169.1,49.6,40
male,194.5,70.6,39
male,194.1,81.4,55
female,159.3,74.7,57
male,189.7,91.1,34
female,169.3,57.5,35
female,166.1,66.9,39
male,178.6,81.1,46
female,168.3,57.3,39
male,194.3,106.0,55
female,162.3,69.6,59
male,188.7,90.5,26
male,194.7,94.9,22
female,160.8,77.6,43
male,198.8,112.0,28
male,189.0,80.5,34
female,166.5,70.5,31
male,199.2,98.8,36
male,197.7,80.2,25
female,181.0,79.8,56
male,197.4,74.7,18
male,183.4,86.6,20
female,179.5,63.7,23
male,184.4,87.1,44
female,160.5,65.3,47
male,181.0,95.6,48
female,164.7,64.1,20
female,162.5,64.2,18
male,187.5,99.0,18
male,193.4,79.2,52
female,154.5,55.7,32
male,198.9,85.9,45
male,196.7,71.7,43
male,191.2,86.3,49
male,191.1,85.8,58
female,170.1,73.6,46
female,179.1,63.9,40
female,160.3,68.3,20
female,173.9,69.7,20
male,184.1,91.4,43
male,187.8,77.0,34
female,161.2,70.7,19
male,199.3,71.7,30
male,186.1,88.6,22
male,196.0,70.2,20
male,190.3,67.6,31
female,160.6,58.1,38
male,180.4,93.5,18
female,175.2,54.2,27
female,161.6,85.7,33
male,181.8,74.4,26
female,172.0,67.8,29
male,191.5,72.3,32
male,194.3,90.5,24
male,201.1,77.6,55
male,198.1,79.8,26
male,181.7,87.7,50
male,195.9,75.7,34
female,167.9,62.5,59
female,170.1,61.7,55
female,174.7,72.2,46
female,164.1,66.4,52
female,167.3,68.1,43
male,187.4,79.6,19
female,161.3,59.9,53
female,167.0,70.3,56
female,164.7,53.7,47
female,169.4,72.0,41
female,166.8,55.0,36
female,168.8,83.1,57
female,162.7,69.6,45
male,185.6,68.0,22
female,154.1,69.4,21
male,182.7,77.2,53
male,193.0,97.4,58
female,172.9,65.0,36
male,198.0,85.2,39
female,168.8,60.5,50
female,164.8,71.4,34
female,161.6,73.2,51
female,163.9,63.1,50
female,164.5,86.0,57
female,175.3,79.3,47
male,189.0,67.2,20
female,164.0,77.9,43
male,181.7,83.2,36
female,170.0,79.8,19
male,187.7,86.5,54
female,163.3,78.7,28
male,188.8,75.8,21
female,165.4,65.8,37
male,193.4,72.5,44
female,152.7,51.1,34
female,171.5,50.3,31
male,176.3,78.1,26
female,160.7,71.8,56
male,183.3,81.0,45
female,163.9,69.4,19
male,197.1,91.6,36
female,163.7,80.9,58
male,192.2,91.3,57
female,156.5,72.0,27
male,197.3,82.8,59
female,166.6,63.5,45
female,167.5,81.4,53
